Eg,Eic,eff
2.66,0.48,28.92336997
2.66,0.49,29.30561977
2.66,0.5,29.69214
2.66,0.51,30.08296314
2.66,0.52,30.47812155
2.66,0.53,30.87764737
2.66,0.54,31.28157254
2.66,0.55,31.68992878
2.66,0.56,32.1027475
2.66,0.57,32.52005979
2.66,0.58,32.9418964
2.66,0.59,33.36828761
2.66,0.6,33.79926322
2.66,0.61,34.23485245
2.66,0.62,34.67508382
2.66,0.63,35.11998503
2.66,0.64,35.56958278
2.66,0.65,36.02390258
2.66,0.66,36.48296843
2.66,0.67,36.94680246
2.66,0.68,37.41542442
2.66,0.69,37.88885095
2.66,0.7,38.36709457
2.66,0.71,38.85016221
2.66,0.72,39.33805294
2.66,0.73,39.83075456
2.66,0.74,40.32823793
2.66,0.75,40.83044743
2.66,0.76,41.33728366
2.66,0.77,41.84856964
2.66,0.78,42.36397758
2.66,0.79,42.88284577
2.66,0.8,43.40360792
2.66,0.81,43.92114509
2.66,0.82,44.38193935
2.66,0.83,44.90007066
2.66,0.84,45.45196282
2.66,0.85,46.00904206
2.66,0.86,46.57129786
2.66,0.87,47.13870998
2.66,0.88,47.71124655
2.66,0.89,48.28886183
2.66,0.9,48.87149393
2.66,0.91,49.4590619
2.66,0.92,50.05146142
2.66,0.93,50.64855763
2.66,0.94,51.25017311
2.66,0.95,51.85606806
2.66,0.96,52.46590829
2.66,0.97,53.07921282
2.66,0.98,53.69526464
2.66,0.99,54.31295036
2.66,1,54.93045275
2.66,1.01,55.54461057
2.66,1.02,56.14945834
2.66,1.03,56.74315396
2.66,1.04,57.30794561
2.66,1.05,57.76972136
2.66,1.06,57.85612791
2.66,1.07,56.82908392
2.66,1.08,55.40523637
2.66,1.09,53.89491503
2.66,1.1,52.34681928
2.66,1.11,50.77374982
2.66,1.12,49.18542327
2.66,1.13,47.58676207
2.66,1.14,45.9805791
2.66,1.15,44.36862793
2.66,1.16,42.75207682
2.66,1.17,41.13174597
2.66,1.18,39.5082358
2.66,1.19,37.88200206
2.66,1.2,36.25340032
2.66,1.21,34.6227146
2.66,1.22,32.99017635
2.66,1.23,31.35597786
2.66,1.24,29.72028302
2.66,1.25,28.08323979
2.66,1.26,26.44499686
2.66,1.27,24.8100253
2.66,1.28,23.17495663
2.66,1.29,21.53956382
2.66,1.3,19.90452753
2.66,1.31,18.27127678
2.66,1.32,16.64285101
2.66,1.33,15.02571057
2.66,1.34,16.64376421
2.66,1.35,18.27453534
2.66,1.36,19.91119212
2.66,1.37,21.55046382
2.66,1.38,23.19076056
2.66,1.39,24.83129913
2.66,1.4,26.47779719
2.66,1.41,28.12386183
2.66,1.42,29.76928214
2.66,1.43,31.41389941
2.66,1.44,33.05757333
2.66,1.45,34.70016364
2.66,1.46,36.34151822
2.66,1.47,37.98146279
2.66,1.48,39.62107469
2.66,1.49,41.26170452
2.66,1.5,42.89956292
2.66,1.51,44.53401038
2.66,1.52,46.16411776
2.66,1.53,47.78845271
2.66,1.54,49.40463686
2.66,1.55,51.00831025
2.66,1.56,52.5955599
2.66,1.57,54.15967273
2.66,1.58,55.63912755
2.66,1.59,56.92411519
2.66,1.6,57.41631581
2.66,1.61,57.11096523
2.66,1.62,56.63291865
2.66,1.63,56.10044461
2.66,1.64,55.54470907
2.66,1.65,54.97086347
2.66,1.66,54.38739894
2.66,1.67,53.79942037
2.66,1.68,53.21679947
2.66,1.69,52.63262032
2.66,1.7,52.0484626
2.66,1.71,51.4654474
2.66,1.72,50.88439264
2.66,1.73,50.30591101
2.66,1.74,49.73046861
2.66,1.75,49.15842652
2.66,1.76,48.5900689
2.66,1.77,48.02561944
2.66,1.78,47.46525802
2.66,1.79,46.90912795
2.66,1.8,46.3573463
2.66,1.81,45.8100058
2.66,1.82,45.26718172
2.66,1.83,44.7289347
2.66,1.84,44.19531263
2.66,1.85,43.66635347
2.66,1.86,43.14208476
2.66,1.87,42.62252833
2.66,1.88,42.10769842
2.66,1.89,41.59760519
2.66,1.9,41.09225103
2.66,1.91,40.59163585
2.66,1.92,40.09575592
2.66,1.93,39.60460128
2.66,1.94,39.1181597
2.66,1.95,38.6364157
2.66,1.96,38.15934941
2.66,1.97,37.6869351
2.66,1.98,37.21914553
2.66,1.99,36.75594476
2.66,2,36.29729166
2.66,2.01,35.84313421
2.66,2.02,35.39341252
2.66,2.03,34.94805626
2.66,2.04,34.50698466
2.66,2.05,34.07012061
2.66,2.06,33.63740079
2.66,2.07,33.20880296
2.66,2.08,32.78679543
2.66,2.09,32.37257505
2.66,2.1,31.96249309
2.66,2.11,31.55655514
2.66,2.12,31.15476111
2.66,2.13,30.75710861
2.66,2.14,30.36358956
2.66,2.15,29.97419517
2.66,2.16,29.58891088
2.66,2.17,29.20772331
2.66,2.18,28.83061561
2.66,2.19,28.45756726
2.66,2.2,28.08855823
2.66,2.21,27.7235676
2.66,2.22,27.36257289
2.66,2.23,27.00554973
2.66,2.24,26.65247289
2.66,2.25,26.30331925
2.66,2.26,25.95806042
2.66,2.27,25.6166695
2.66,2.28,25.27912102
2.66,2.29,24.94538627
2.66,2.3,24.61543777
2.66,2.31,24.28924562
2.66,2.32,23.96678252
2.66,2.33,23.64801916
2.66,2.34,23.3329244
2.66,2.35,23.02147204
2.66,2.36,22.71363059
2.66,2.37,22.4093702
2.66,2.38,22.10866005
2.66,2.39,21.81147306
2.66,2.4,21.51777585
2.66,2.41,21.22754051
2.66,2.42,20.94139353
2.66,2.43,20.65875695
2.66,2.44,20.37948228
2.66,2.45,20.10354404
2.66,2.46,19.83090876
2.66,2.47,19.56154786
2.66,2.48,19.29543056
2.66,2.49,19.03252737
2.66,2.5,18.77280874
2.66,2.51,18.51624678
2.66,2.52,18.26281202
2.66,2.53,18.01247642
2.66,2.54,17.76521151
2.66,2.55,17.52099128
2.66,2.56,17.27978676
2.66,2.57,17.04157377
2.66,2.58,16.80632394
2.66,2.59,16.574009
2.66,2.6,16.34459829
2.66,2.61,16.11805787
2.66,2.62,15.89433769
2.66,2.63,15.67337378
2.66,2.64,15.45506486
2.66,2.65,15.23926057
2.67,0.01,15.08482387
2.67,0.02,15.2995382
2.67,0.03,15.51697304
2.67,0.04,15.73716238
2.67,0.05,15.96013813
2.67,0.06,16.18593104
2.67,0.07,16.41457121
2.67,0.08,16.64608851
2.67,0.09,16.88051272
2.67,0.1,17.11787367
2.67,0.11,17.3582013
2.67,0.12,17.60152571
2.67,0.13,17.84787715
2.67,0.14,18.09728605
2.67,0.15,18.34978301
2.67,0.16,18.60539879
2.67,0.17,18.86416432
2.67,0.18,19.12611067
2.67,0.19,19.39126907
2.67,0.2,19.6600727
2.67,0.21,19.93282391
2.67,0.22,20.20889473
2.67,0.23,20.48831705
2.67,0.24,20.77112287
2.67,0.25,21.05734432
2.67,0.26,21.34701365
2.67,0.27,21.6401632
2.67,0.28,21.93682543
2.67,0.29,22.2370329
2.67,0.3,22.54081823
2.67,0.31,22.84821416
2.67,0.32,23.1592535
2.67,0.33,23.47396911
2.67,0.34,23.79239396
2.67,0.35,24.11456103
2.67,0.36,24.4405034
2.67,0.37,24.77025416
2.67,0.38,25.10384645
2.67,0.39,25.44131345
2.67,0.4,25.78268835
2.67,0.41,26.12800436
2.67,0.42,26.47729468
2.67,0.43,26.83059252
2.67,0.44,27.18793106
2.67,0.45,27.54934346
2.67,0.46,27.91486284
2.67,0.47,28.28452227
2.67,0.48,28.65835475
2.67,0.49,29.0363932
2.67,0.5,29.41955746
2.67,0.51,29.80761008
2.67,0.52,30.19998206
2.67,0.53,30.59670582
2.67,0.54,30.99781352
2.67,0.55,31.40333713
2.67,0.56,31.81330834
2.67,0.57,32.22775855
2.67,0.58,32.6467188
2.67,0.59,33.0702197
2.67,0.6,33.49829143
2.67,0.61,33.93096358
2.67,0.62,34.3682651
2.67,0.63,34.81022415
2.67,0.64,35.25686794
2.67,0.65,35.70822255
2.67,0.66,36.16431266
2.67,0.67,36.62516115
2.67,0.68,37.09078869
2.67,0.69,37.56121305
2.67,0.7,38.03644814
2.67,0.71,38.51650272
2.67,0.72,39.00137834
2.67,0.73,39.49106627
2.67,0.74,39.98554256
2.67,0.75,40.48475969
2.67,0.76,40.98863179
2.67,0.77,41.49700647
2.67,0.78,42.00960556
2.67,0.79,42.52588345
2.67,0.8,43.04461589
2.67,0.81,43.56223967
2.67,0.82,44.05787688
2.67,0.83,44.52680363
2.67,0.84,45.07560583
2.67,0.85,45.62960076
2.67,0.86,46.18878119
2.67,0.87,46.753131
2.67,0.88,47.32262326
2.67,0.89,47.8972182
2.67,0.9,48.47686104
2.67,0.91,49.06147944
2.67,0.92,49.65097993
2.67,0.93,50.24524214
2.67,0.94,50.84410908
2.67,0.95,51.4473711
2.67,0.96,52.05474003
2.67,0.97,52.66580734
2.67,0.98,53.27997448
2.67,0.99,53.89633135
2.67,1,54.51343084
2.67,1.01,55.12884
2.67,1.02,55.73816226
2.67,1.03,56.33732434
2.67,1.04,56.92363485
2.67,1.05,57.44394429
2.67,1.06,57.7948234
2.67,1.07,57.3226437
2.67,1.08,56.01211422
2.67,1.09,54.52485208
2.67,1.1,52.99442231
2.67,1.11,51.43141667
2.67,1.12,49.84902525
2.67,1.13,48.25410769
2.67,1.14,46.65037707
2.67,1.15,45.04005771
2.67,1.16,43.42458555
2.67,1.17,41.80494376
2.67,1.18,40.18183767
2.67,1.19,38.55579237
2.67,1.2,36.92721283
2.67,1.21,35.29641693
2.67,1.22,33.66366215
2.67,1.23,32.02915949
2.67,1.24,30.39308565
2.67,1.25,28.75559539
2.67,1.26,27.11683409
2.67,1.27,25.48113868
2.67,1.28,23.84524015
2.67,1.29,22.20882831
2.67,1.3,20.57239118
2.67,1.31,18.93692328
2.67,1.32,17.30453383
2.67,1.33,15.67971084
2.67,1.34,15.67996162
2.67,1.35,17.30651159
2.67,1.36,18.94186414
2.67,1.37,20.58123453
2.67,1.38,22.2223182
2.67,1.39,23.86398243
2.67,1.4,25.50648461
2.67,1.41,27.15397001
2.67,1.42,28.80091688
2.67,1.43,30.44714586
2.67,1.44,32.09251055
2.67,1.45,33.73687259
2.67,1.46,35.38008713
2.67,1.47,37.02199199
2.67,1.48,38.66239659
2.67,1.49,40.30117175
2.67,1.5,41.94165263
2.67,1.51,43.57905692
2.67,1.52,45.21260708
2.67,1.53,46.84114002
2.67,1.54,48.4627982
2.67,1.55,50.07435298
2.67,1.56,51.67190304
2.67,1.57,53.25480756
2.67,1.58,54.78906371
2.67,1.59,56.20770563
2.67,1.6,57.21099525
2.67,1.61,57.19176387
2.67,1.62,56.77625299
2.67,1.63,56.25991759
2.67,1.64,55.71705023
2.67,1.65,55.15207977
2.67,1.66,54.57367794
2.67,1.67,53.98819678
2.67,1.68,53.399974
2.67,1.69,52.81716901
2.67,1.7,52.23360201
2.67,1.71,51.65061465
2.67,1.72,51.06917398
2.67,1.73,50.48999457
2.67,1.74,49.91361571
2.67,1.75,49.34045243
2.67,1.76,48.77082804
2.67,1.77,48.20499746
2.67,1.78,47.64316369
2.67,1.79,47.08548891
2.67,1.8,46.53210447
2.67,1.81,45.98311515
2.67,1.82,45.43860615
2.67,1.83,44.89864506
2.67,1.84,44.36328677
2.67,1.85,43.83257447
2.67,1.86,43.306541
2.67,1.87,42.78521145
2.67,1.88,42.26860453
2.67,1.89,41.75673121
2.67,1.9,41.24959867
2.67,1.91,40.74720829
2.67,1.92,40.24955669
2.67,1.93,39.75663851
2.67,1.94,39.26844238
2.67,1.95,38.78495436
2.67,1.96,38.3061557
2.67,1.97,37.83202602
2.67,1.98,37.36253766
2.67,1.99,36.89765841
2.67,2,36.43735142
2.67,2.01,35.98157112
2.67,2.02,35.53026129
2.67,2.03,35.08335986
2.67,2.04,34.64078907
2.67,2.05,34.20247161
2.67,2.06,33.7683339
2.67,2.07,33.33832938
2.67,2.08,32.9124446
2.67,2.09,32.49533893
2.67,2.1,32.0839133
2.67,2.11,31.67661889
2.67,2.12,31.27345948
2.67,2.13,30.87443596
2.67,2.14,30.4795433
2.67,2.15,30.08877444
2.67,2.16,29.70211598
2.67,2.17,29.31955687
2.67,2.18,28.94108116
2.67,2.19,28.56667015
2.67,2.2,28.19630456
2.67,2.21,27.82996501
2.67,2.22,27.46762882
2.67,2.23,27.10927145
2.67,2.24,26.75487127
2.67,2.25,26.40440238
2.67,2.26,26.0578377
2.67,2.27,25.71515242
2.67,2.28,25.37632003
2.67,2.29,25.04131147
2.67,2.3,24.71010063
2.67,2.31,24.38265771
2.67,2.32,24.05895331
2.67,2.33,23.73896196
2.67,2.34,23.42265134
2.67,2.35,23.10999383
2.67,2.36,22.80095834
2.67,2.37,22.49551621
2.67,2.38,22.19363755
2.67,2.39,21.89529147
2.67,2.4,21.60082482
2.67,2.41,21.31022607
2.67,2.42,21.02306334
2.67,2.43,20.73930872
2.67,2.44,20.45892983
2.67,2.45,20.18189706
2.67,2.46,19.90818025
2.67,2.47,19.63774954
2.67,2.48,19.37057456
2.67,2.49,19.10662489
2.67,2.5,18.84587039
2.67,2.51,18.58828303
2.67,2.52,18.33383373
2.67,2.53,18.08249227
2.67,2.54,17.83423192
2.67,2.55,17.58902428
2.67,2.56,17.34684216
2.67,2.57,17.10765904
2.67,2.58,16.87144685
2.67,2.59,16.63818028
2.67,2.6,16.40783275
2.67,2.61,16.18037045
2.67,2.62,15.95575817
2.67,2.63,15.73394981
2.67,2.64,15.51487868
2.67,2.65,15.29844588
2.67,2.66,15.08449992
2.68,0.01,14.93104333
2.68,0.02,15.143904
2.68,0.03,15.35946732
2.68,0.04,15.57776721
2.68,0.05,15.79883552
2.68,0.06,16.02270291
2.68,0.07,16.24939943
2.68,0.08,16.4789549
2.68,0.09,16.71139904
2.68,0.1,16.94676163
2.68,0.11,17.18507256
2.68,0.12,17.4263619
2.68,0.13,17.67065985
2.68,0.14,17.91799681
2.68,0.15,18.16840334
2.68,0.16,18.42191018
2.68,0.17,18.67854822
2.68,0.18,18.93834852
2.68,0.19,19.2013423
2.68,0.2,19.4675609
2.68,0.21,19.73703585
2.68,0.22,20.01036506
2.68,0.23,20.28753501
2.68,0.24,20.56806973
2.68,0.25,20.85200136
2.68,0.26,21.13936216
2.68,0.27,21.43018449
2.68,0.28,21.72450083
2.68,0.29,22.02234377
2.68,0.3,22.32374596
2.68,0.31,22.62874019
2.68,0.32,22.93735929
2.68,0.33,23.24963621
2.68,0.34,23.56560394
2.68,0.35,23.88529556
2.68,0.36,24.20874418
2.68,0.37,24.535983
2.68,0.38,24.86704523
2.68,0.39,25.20196414
2.68,0.4,25.54077301
2.68,0.41,25.88350516
2.68,0.42,26.23019391
2.68,0.43,26.58087259
2.68,0.44,26.93557449
2.68,0.45,27.29433293
2.68,0.46,27.65718117
2.68,0.47,28.02415241
2.68,0.48,28.39527985
2.68,0.49,28.77059655
2.68,0.5,29.15013555
2.68,0.51,29.53392974
2.68,0.52,29.92304164
2.68,0.53,30.31696182
2.68,0.54,30.71525018
2.68,0.55,31.11793894
2.68,0.56,31.52506004
2.68,0.57,31.93664517
2.68,0.58,32.35272566
2.68,0.59,32.77333246
2.68,0.6,33.19849608
2.68,0.61,33.62824648
2.68,0.62,34.06261301
2.68,0.63,34.50162428
2.68,0.64,34.94530801
2.68,0.65,35.39369081
2.68,0.66,35.84679799
2.68,0.67,36.30465317
2.68,0.68,36.76727788
2.68,0.69,37.23469094
2.68,0.7,37.70690759
2.68,0.71,38.18393826
2.68,0.72,38.66578679
2.68,0.73,39.15244763
2.68,0.74,39.64390145
2.68,0.75,40.1401079
2.68,0.76,40.64099288
2.68,0.77,41.14642485
2.68,0.78,41.6561664
2.68,0.79,42.169763
2.68,0.8,42.68623943
2.68,0.81,43.20300334
2.68,0.82,43.7087257
2.68,0.83,44.15445185
2.68,0.84,44.70014453
2.68,0.85,45.25103408
2.68,0.86,45.80711635
2.68,0.87,46.36837896
2.68,0.88,46.93479956
2.68,0.89,47.50634388
2.68,0.9,48.0829637
2.68,0.91,48.66459453
2.68,0.92,49.25115262
2.68,0.93,49.84253028
2.68,0.94,50.43858802
2.68,0.95,51.03914157
2.68,0.96,51.64394088
2.68,0.97,52.2526364
2.68,0.98,52.86472417
2.68,0.99,53.47945221
2.68,1,54.09565239
2.68,1.01,54.71141792
2.68,1.02,55.32343268
2.68,1.03,55.92622323
2.68,1.04,56.52547543
2.68,1.05,57.0850735
2.68,1.06,57.54759084
2.68,1.07,57.62122
2.68,1.08,56.57752087
2.68,1.09,55.15339621
2.68,1.1,53.63386268
2.68,1.11,52.08467544
2.68,1.12,50.51007554
2.68,1.13,48.91995531
2.68,1.14,47.31933928
2.68,1.15,45.71110112
2.68,1.16,44.09703323
2.68,1.17,42.47832839
2.68,1.18,40.85582377
2.68,1.19,39.23013076
2.68,1.2,37.60171234
2.68,1.21,35.97092867
2.68,1.22,34.33806716
2.68,1.23,32.70336072
2.68,1.24,31.06700229
2.68,1.25,29.42915658
2.68,1.26,27.78997216
2.68,1.27,26.15374233
2.68,1.28,24.51712802
2.68,1.29,22.87986107
2.68,1.3,21.24229803
2.68,1.31,19.60513983
2.68,1.32,17.96985245
2.68,1.33,16.33954965
2.68,1.34,14.72084781
2.68,1.35,16.34050516
2.68,1.36,17.97324752
2.68,1.37,19.61205445
2.68,1.38,21.2535667
2.68,1.39,22.89615348
2.68,1.4,24.53900106
2.68,1.41,26.18331292
2.68,1.42,27.83167282
2.68,1.43,29.4794078
2.68,1.44,31.12635908
2.68,1.45,32.7723867
2.68,1.46,34.41735066
2.68,1.47,36.06109854
2.68,1.48,37.70345485
2.68,1.49,39.34420851
2.68,1.5,40.9830954
2.68,1.51,42.62192426
2.68,1.52,44.25859939
2.68,1.53,45.89086664
2.68,1.54,47.51724489
2.68,1.55,49.13527289
2.68,1.56,50.74203261
2.68,1.57,52.33789249
2.68,1.58,53.90271256
2.68,1.59,55.38576395
2.68,1.6,56.68238483
2.68,1.61,57.19391109
2.68,1.62,56.89046073
2.68,1.63,56.41758465
2.68,1.64,55.8805498
2.68,1.65,55.32765847
2.68,1.66,54.75606985
2.68,1.67,54.17449829
2.68,1.68,53.58781361
2.68,1.69,52.99957212
2.68,1.7,52.41700454
2.68,1.71,51.83434708
2.68,1.72,51.25274921
2.68,1.73,50.67304916
2.68,1.74,50.09587432
2.68,1.75,49.52170249
2.68,1.76,48.95090374
2.68,1.77,48.38376805
2.68,1.78,47.8205257
2.68,1.79,47.26136017
2.68,1.8,46.70641841
2.68,1.81,46.15581939
2.68,1.82,45.60965893
2.68,1.83,45.06801339
2.68,1.84,44.53094495
2.68,1.85,43.99850252
2.68,1.86,43.47072485
2.68,1.87,42.94764018
2.68,1.88,42.42927168
2.68,1.89,41.9156329
2.68,1.9,41.40673369
2.68,1.91,40.90257885
2.68,1.92,40.40316692
2.68,1.93,39.90849331
2.68,1.94,39.41855
2.68,1.95,38.93332404
2.68,1.96,38.45279962
2.68,1.97,37.97695643
2.68,1.98,37.50577043
2.68,1.99,37.03921385
2.68,2,36.57725108
2.68,2.01,36.11984121
2.68,2.02,35.66693447
2.68,2.03,35.21847437
2.68,2.04,34.77438921
2.68,2.05,34.33460327
2.68,2.06,33.89903782
2.68,2.07,33.46763238
2.68,2.08,33.04034852
2.68,2.09,32.61779192
2.68,2.1,32.20505065
2.68,2.11,31.7964243
2.68,2.12,31.39192173
2.68,2.13,30.99154717
2.68,2.14,30.59529704
2.68,2.15,30.20316685
2.68,2.16,29.81514856
2.68,2.17,29.43123018
2.68,2.18,29.05139691
2.68,2.19,28.67563359
2.68,2.2,28.30392027
2.68,2.21,27.93623918
2.68,2.22,27.5725676
2.68,2.23,27.21288492
2.68,2.24,26.85716576
2.68,2.25,26.50538728
2.68,2.26,26.15752215
2.68,2.27,25.81354742
2.68,2.28,25.47343441
2.68,2.29,25.13715697
2.68,2.3,24.80468626
2.68,2.31,24.47599586
2.68,2.32,24.15105596
2.68,2.33,23.8298387
2.68,2.34,23.51231402
2.68,2.35,23.1984531
2.68,2.36,22.88822661
2.68,2.37,22.58160518
2.68,2.38,22.27867728
2.68,2.39,21.97994776
2.68,2.4,21.68472862
2.68,2.41,21.39298866
2.68,2.42,21.10469927
2.68,2.43,20.81982786
2.68,2.44,20.53834562
2.68,2.45,20.26022162
2.68,2.46,19.98542408
2.68,2.47,19.71392598
2.68,2.48,19.44569214
2.68,2.49,19.18069678
2.68,2.5,18.9189085
2.68,2.51,18.66029833
2.68,2.52,18.40483516
2.68,2.53,18.1524921
2.68,2.54,17.90323835
2.68,2.55,17.65704701
2.68,2.56,17.41388992
2.68,2.57,17.17374047
2.68,2.58,16.93657141
2.68,2.59,16.70235589
2.68,2.6,16.4710668
2.68,2.61,16.24267763
2.68,2.62,16.01715487
2.68,2.63,15.79446554
2.68,2.64,15.57456252
2.68,2.65,15.35737815
2.68,2.66,15.14281431
2.68,2.67,14.93072021
2.69,0.01,14.77824689
2.69,0.02,14.98926103
2.69,0.03,15.20295991
2.69,0.04,15.41937738
2.69,0.05,15.63854521
2.69,0.06,15.86049399
2.69,0.07,16.08525373
2.69,0.08,16.31285417
2.69,0.09,16.54332496
2.69,0.1,16.77669585
2.69,0.11,17.01299668
2.69,0.12,17.25225746
2.69,0.13,17.49450836
2.69,0.14,17.73977972
2.69,0.15,17.98810209
2.69,0.16,18.23950615
2.69,0.17,18.49402277
2.69,0.18,18.75168299
2.69,0.19,19.012518
2.69,0.2,19.27655913
2.69,0.21,19.54383788
2.69,0.22,19.81438588
2.69,0.23,20.0882349
2.69,0.24,20.36615329
2.69,0.25,20.64780035
2.69,0.26,20.93285772
2.69,0.27,21.22135779
2.69,0.28,21.51333305
2.69,0.29,21.8088161
2.69,0.3,22.10783965
2.69,0.31,22.41043648
2.69,0.32,22.71663951
2.69,0.33,23.02648169
2.69,0.34,23.33999609
2.69,0.35,23.65721582
2.69,0.36,23.97817409
2.69,0.37,24.30290414
2.69,0.38,24.63143927
2.69,0.39,24.96381282
2.69,0.4,25.30005818
2.69,0.41,25.64020876
2.69,0.42,25.98429798
2.69,0.43,26.33235927
2.69,0.44,26.68442607
2.69,0.45,27.04053181
2.69,0.46,27.40070989
2.69,0.47,27.76499366
2.69,0.48,28.13341647
2.69,0.49,28.50601155
2.69,0.5,28.8828121
2.69,0.51,29.26385122
2.69,0.52,29.64916187
2.69,0.53,30.03877692
2.69,0.54,30.43390169
2.69,0.55,30.83375385
2.69,0.56,31.23802275
2.69,0.57,31.64674032
2.69,0.58,32.05993818
2.69,0.59,32.4776476
2.69,0.6,32.89989941
2.69,0.61,33.32672394
2.69,0.62,33.75815092
2.69,0.63,34.19420939
2.69,0.64,34.63492753
2.69,0.65,35.08033249
2.69,0.66,35.53045018
2.69,0.67,35.98530491
2.69,0.68,36.44491904
2.69,0.69,36.90931237
2.69,0.7,37.37850137
2.69,0.71,37.85249806
2.69,0.72,38.33130836
2.69,0.73,38.81492963
2.69,0.74,39.30334671
2.69,0.75,39.79652562
2.69,0.76,40.29440252
2.69,0.77,40.7968637
2.69,0.78,41.30370557
2.69,0.79,41.81454619
2.69,0.8,42.32859635
2.69,0.81,42.84390591
2.69,0.82,43.35343605
2.69,0.83,43.7849797
2.69,0.84,44.32561787
2.69,0.85,44.8733821
2.69,0.86,45.42634461
2.69,0.87,45.9844965
2.69,0.88,46.54781963
2.69,0.89,47.11628481
2.69,0.9,47.68984987
2.69,0.91,48.26845752
2.69,0.92,48.8520328
2.69,0.93,49.44047921
2.69,0.94,50.03367239
2.69,0.95,50.6314496
2.69,0.96,51.23359256
2.69,0.97,51.83980024
2.69,0.98,52.44964495
2.69,0.99,53.06249938
2.69,1,53.67740914
2.69,1.01,54.29285654
2.69,1.02,54.90629026
2.69,1.03,55.513102
2.69,1.04,56.11877693
2.69,1.05,56.70109004
2.69,1.06,57.21403527
2.69,1.07,57.56079693
2.69,1.08,57.07852956
2.69,1.09,55.75916358
2.69,1.1,54.27148156
2.69,1.11,52.73188978
2.69,1.12,51.1676941
2.69,1.13,49.58376511
2.69,1.14,47.98709866
2.69,1.15,46.38148877
2.69,1.16,44.76920871
2.69,1.17,43.15172584
2.69,1.18,41.53004482
2.69,1.19,39.90488357
2.69,1.2,38.27677748
2.69,1.21,36.64613685
2.69,1.22,35.01328407
2.69,1.23,33.37847874
2.69,1.24,31.74193331
2.69,1.25,30.10382472
2.69,1.26,28.46430889
2.69,1.27,26.82773557
2.69,1.28,25.19050684
2.69,1.29,23.55251929
2.69,1.3,21.91404129
2.69,1.31,20.27557441
2.69,1.32,18.63814049
2.69,1.33,17.00390394
2.69,1.34,15.37745948
2.69,1.35,15.37772234
2.69,1.36,17.00596832
2.69,1.37,18.64327613
2.69,1.38,20.28472981
2.69,1.39,21.92796354
2.69,1.4,23.57181659
2.69,1.41,25.21569792
2.69,1.42,26.86167236
2.69,1.43,28.51080516
2.69,1.44,30.1592391
2.69,1.45,31.80682795
2.69,1.46,33.45343366
2.69,1.47,35.09891132
2.69,1.48,36.74309794
2.69,1.49,38.38580103
2.69,1.5,40.02678377
2.69,1.51,41.66574312
2.69,1.52,43.30233049
2.69,1.53,44.93794856
2.69,1.54,46.56845683
2.69,1.55,48.1919331
2.69,1.56,49.80723287
2.69,1.57,51.41266598
2.69,1.58,52.99664758
2.69,1.59,54.53058416
2.69,1.6,55.95662161
2.69,1.61,56.97819257
2.69,1.62,56.97280734
2.69,1.63,56.55613851
2.69,1.64,56.04385452
2.69,1.65,55.4961801
2.69,1.66,54.93376689
2.69,1.67,54.35746397
2.69,1.68,53.77378778
2.69,1.69,53.18654993
2.69,1.7,52.59846171
2.69,1.71,52.01648806
2.69,1.72,51.43499745
2.69,1.73,50.85498006
2.69,1.74,50.27716839
2.69,1.75,49.70211511
2.69,1.76,49.1302448
2.69,1.77,48.56188897
2.69,1.78,47.99730797
2.69,1.79,47.43671019
2.69,1.8,46.88026162
2.69,1.81,46.32809572
2.69,1.82,45.78032041
2.69,1.83,45.23702251
2.69,1.84,44.69827182
2.69,1.85,44.16412412
2.69,1.86,43.63462284
2.69,1.87,43.10980315
2.69,1.88,42.58968907
2.69,1.89,42.07430043
2.69,1.9,41.56364827
2.69,1.91,41.05774075
2.69,1.92,40.55657819
2.69,1.93,40.06015936
2.69,1.94,39.56847688
2.69,1.95,39.08151989
2.69,1.96,38.59927567
2.69,1.97,38.12172418
2.69,1.98,37.64884462
2.69,1.99,37.18061122
2.69,2,36.71699068
2.69,2.01,36.25794779
2.69,2.02,35.80343817
2.69,2.03,35.3534068
2.69,2.04,34.90779219
2.69,2.05,34.46652178
2.69,2.06,34.02951623
2.69,2.07,33.59670559
2.69,2.08,33.16803534
2.69,2.09,32.74348327
2.69,2.1,32.32588432
2.69,2.11,31.9159534
2.69,2.12,31.51013091
2.69,2.13,31.10842471
2.69,2.14,30.71083637
2.69,2.15,30.31736302
2.69,2.16,29.92799787
2.69,2.17,29.54273252
2.69,2.18,29.16155387
2.69,2.19,28.78444833
2.69,2.2,28.41139722
2.69,2.21,28.04238203
2.69,2.22,27.67738411
2.69,2.23,27.31638156
2.69,2.24,26.9593513
2.69,2.25,26.60626815
2.69,2.26,26.25711009
2.69,2.27,25.91185028
2.69,2.28,25.57046123
2.69,2.29,25.23291827
2.69,2.3,24.89919297
2.69,2.31,24.56925791
2.69,2.32,24.24308467
2.69,2.33,23.92064583
2.69,2.34,23.6019102
2.69,2.35,23.28684968
2.69,2.36,22.97543533
2.69,2.37,22.66830252
2.69,2.38,22.3648555
2.69,2.39,22.0649624
2.69,2.4,21.76859276
2.69,2.41,21.47571458
2.69,2.42,21.18629865
2.69,2.43,20.90031374
2.69,2.44,20.6177286
2.69,2.45,20.3385138
2.69,2.46,20.0626387
2.69,2.47,19.79007264
2.69,2.48,19.52078438
2.69,2.49,19.25474443
2.69,2.5,18.99192412
